Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),,Size,Color,Season,Review Rating,Subscription Status,Payment Method,,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2135,55,Male,Sandals,Footwear,41,,XL,Maroon,Winter,2.9,No,laybye,,No,No,35,Credit Card,Fortnightly
2136,34,Male,Sunglasses,Accessories,94,,S,Yellow,Winter,4.6,No,Credit Card,,No,No,1,Debit Card,Every 3 Months
2137,47,Male,Sunglasses,Accessories,93,,M,Red,Summer,2.8,No,Bank Transfer,,No,No,25,Bank Transfer,Fortnightly
2138,27,Male,Socks,Clothing,51,,XL,Purple,Winter,4.6,No,Bank Transfer,,No,No,20,Credit Card,Every 3 Months
2139,67,Male,Sweater,Clothing,42,,M,Teal,Fall,2.8,No,laybye,,No,No,36,laybye,Quarterly
2140,40,Male,Boots,Footwear,95,,M,Red,Winter,3,No,Credit Card,,No,No,33,Cash,Weekly
2141,53,Male,Handbag,Accessories,90,,M,Brown,Fall,3.7,No,Cash,,No,No,36,Cash,Fortnightly
2142,24,Male,Dress,Clothing,98,,M,Peach,Winter,4.1,No,Credit Card,,No,No,32,laybye,Annually
2143,47,Male,Hat,Accessories,39,,M,Maroon,Winter,4.3,No,laybye,,No,No,21,laybye,Quarterly
2144,53,Male,Sandals,Footwear,66,,L,Red,Fall,3.8,No,Debit Card,,No,No,48,laybye,Bi-Weekly
2145,47,Male,Shoes,Footwear,23,,L,Orange,Winter,3.7,No,Cash,,No,No,25,laybye,Quarterly
2146,38,Male,Skirt,Clothing,73,,S,White,Winter,4.8,No,Debit Card,,No,No,32,laybye,Annually
2147,48,Male,Sunglasses,Accessories,23,,XL,White,Summer,4.6,No,Debit Card,,No,No,45,laybye,Every 3 Months
2148,47,Male,Skirt,Clothing,43,,S,Charcoal,Fall,4.8,No,laybye,,No,No,4,Cash,Fortnightly
2149,19,Male,T-shirt,Clothing,45,,XL,Turquoise,Winter,4.6,No,laybye,,No,No,19,laybye,Bi-Weekly
2150,38,Male,Sandals,Footwear,21,,L,Orange,Winter,4,No,Bank Transfer,,No,No,1,Bank Transfer,Weekly
2151,57,Male,Shirt,Clothing,40,,M,Orange,Spring,2.6,No,laybye,,No,No,12,Cash,Weekly
2152,70,Male,Jeans,Clothing,58,,L,Brown,Fall,2.6,No,laybye,,No,No,18,laybye,Monthly
2153,38,Male,Shorts,Clothing,48,,L,Magenta,Summer,4.5,No,Bank Transfer,,No,No,43,Bank Transfer,Bi-Weekly
2154,35,Male,Shirt,Clothing,94,,M,Violet,Fall,4.2,No,Credit Card,,No,No,31,laybye,Annually
2155,46,Male,Scarf,Accessories,74,,M,Violet,Spring,3.4,No,Debit Card,,No,No,33,Cash,Every 3 Months
2156,32,Male,Handbag,Accessories,51,,L,Yellow,Fall,3.7,No,Debit Card,,No,No,46,laybye,Monthly
2157,38,Male,Skirt,Clothing,83,,M,Maroon,Winter,3.6,No,laybye,,No,No,41,laybye,Bi-Weekly
2158,41,Male,Handbag,Accessories,68,,L,Turquoise,Winter,4,No,Debit Card,,No,No,41,laybye,Fortnightly
2159,19,Male,Gloves,Accessories,84,,XL,Olive,Spring,4.6,No,Credit Card,,No,No,9,Bank Transfer,Fortnightly
2160,18,Male,Shirt,Clothing,58,,M,Peach,Fall,3,No,laybye,,No,No,34,Cash,Annually
2161,45,Male,Blouse,Clothing,92,,L,Charcoal,Winter,3.3,No,Bank Transfer,,No,No,21,laybye,Annually
2162,23,Male,Dress,Clothing,69,,S,Peach,Summer,3.8,No,Credit Card,,No,No,5,Debit Card,Fortnightly
2163,60,Male,Shorts,Clothing,48,,S,Black,Summer,2.7,No,Credit Card,,No,No,32,laybye,Weekly
2164,52,Male,Shoes,Footwear,60,,L,Gray,Spring,4.5,No,Bank Transfer,,No,No,44,Bank Transfer,Monthly
2165,42,Male,Sandals,Footwear,20,,S,Olive,Winter,4.8,No,laybye,,No,No,46,laybye,Bi-Weekly
2166,29,Male,Pants,Clothing,55,,M,Turquoise,Summer,4.2,No,Bank Transfer,,No,No,42,laybye,Every 3 Months
2167,31,Male,Jacket,Outerwear,88,,S,Purple,Spring,3.5,No,laybye,,No,No,50,Credit Card,Bi-Weekly
2168,30,Male,Skirt,Clothing,48,,L,Green,Winter,4.9,No,laybye,,No,No,33,laybye,Fortnightly
2169,23,Male,Handbag,Accessories,74,,M,Beige,Spring,4.1,No,Bank Transfer,,No,No,32,Cash,Quarterly
2170,31,Male,Coat,Outerwear,42,,M,Brown,Fall,2.9,No,laybye,,No,No,32,Bank Transfer,Bi-Weekly
2171,40,Male,Sweater,Clothing,32,,M,Turquoise,Fall,4,No,ecocash,,No,No,37,laybye,Every 3 Months
2172,39,Male,Shorts,Clothing,98,,M,Yellow,Summer,4.6,No,laybye,,No,No,9,Cash,Fortnightly
2173,28,Male,Skirt,Clothing,89,,S,Lavender,Fall,2.8,No,Bank Transfer,,No,No,6,laybye,Fortnightly
2174,23,Male,Gloves,Accessories,97,,S,Cyan,Summer,5,No,ecocash,,No,No,36,laybye,Quarterly
2175,42,Male,Backpack,Accessories,49,,S,Olive,Spring,2.9,No,Cash,,No,No,1,laybye,Annually
2176,68,Male,Dress,Clothing,50,,M,Silver,Spring,3.3,No,Bank Transfer,,No,No,48,Credit Card,Fortnightly
2177,24,Male,Belt,Accessories,91,,S,Red,Winter,3.4,No,ecocash,,No,No,44,Debit Card,Quarterly
2178,24,Male,Gloves,Accessories,93,,XL,Green,Winter,3,No,Bank Transfer,,No,No,9,laybye,Bi-Weekly
2179,21,Male,Jewelry,Accessories,98,,M,Gold,Summer,4.7,No,Debit Card,,No,No,32,laybye,Annually
2180,49,Male,Socks,Clothing,82,,L,Lavender,Fall,2.9,No,Credit Card,,No,No,14,laybye,Monthly
2181,41,Male,Coat,Outerwear,37,,M,Yellow,Summer,4.1,No,Debit Card,,No,No,43,Cash,Quarterly
2182,22,Male,Handbag,Accessories,63,,M,Black,Fall,3.2,No,laybye,,No,No,32,Bank Transfer,Bi-Weekly
2183,42,Male,Blouse,Clothing,99,,M,Maroon,Winter,2.7,No,Cash,,No,No,26,laybye,Bi-Weekly
2184,30,Male,Shorts,Clothing,37,,M,Maroon,Spring,4.7,No,laybye,,No,No,2,Cash,Monthly
2185,38,Male,Shoes,Footwear,34,,S,Gold,Spring,3.2,No,laybye,,No,No,16,laybye,Every 3 Months
2186,40,Male,Shorts,Clothing,32,,M,Violet,Winter,2.5,No,laybye,,No,No,50,Debit Card,Every 3 Months
2187,55,Male,Sandals,Footwear,23,,XL,Teal,Winter,4.3,No,Bank Transfer,,No,No,6,laybye,Every 3 Months
2188,37,Male,Blouse,Clothing,78,,M,Violet,Spring,4.4,No,laybye,,No,No,20,laybye,Annually
2189,41,Male,Coat,Outerwear,54,,M,Brown,Winter,4.7,No,laybye,,No,No,9,Credit Card,Weekly
2190,38,Male,Blouse,Clothing,94,,XL,Brown,Fall,4,No,ecocash,,No,No,47,Credit Card,Bi-Weekly
2191,42,Male,Belt,Accessories,75,,S,Maroon,Spring,4.6,No,laybye,,No,No,33,Credit Card,Annually
2192,26,Male,Blouse,Clothing,69,,S,Maroon,Summer,3.8,No,ecocash,,No,No,46,Cash,Bi-Weekly
2193,41,Male,Scarf,Accessories,35,,L,Yellow,Winter,3.2,No,Bank Transfer,,No,No,9,Credit Card,Monthly
2194,27,Male,Shirt,Clothing,78,,L,Turquoise,Spring,5,No,Bank Transfer,,No,No,8,laybye,Monthly
2195,61,Male,Socks,Clothing,29,,M,Silver,Summer,3.5,No,Debit Card,,No,No,48,Bank Transfer,Quarterly
2196,58,Male,Jeans,Clothing,62,,M,Brown,Fall,3.7,No,Credit Card,,No,No,2,Cash,Monthly
2197,25,Male,Dress,Clothing,58,,M,Gray,Spring,4.8,No,ecocash,,No,No,31,laybye,Weekly
2198,33,Male,Boots,Footwear,88,,M,Indigo,Summer,3.7,No,ecocash,,No,No,40,laybye,Monthly
2199,57,Male,Scarf,Accessories,80,,L,Turquoise,Summer,3.5,No,Cash,,No,No,35,laybye,Monthly
2200,39,Male,Scarf,Accessories,47,,M,Maroon,Summer,4.9,No,Bank Transfer,,No,No,40,Debit Card,Monthly
2201,60,Male,Gloves,Accessories,51,,L,Charcoal,Summer,4.7,No,ecocash,,No,No,27,Debit Card,Every 3 Months
2202,39,Male,Pants,Clothing,25,,L,Peach,Spring,4.9,No,Bank Transfer,,No,No,10,laybye,Annually
2203,42,Male,Dress,Clothing,36,,M,Red,Summer,4.3,No,ecocash,,No,No,23,Credit Card,Weekly
2204,53,Male,Dress,Clothing,79,,M,Indigo,Winter,3.1,No,ecocash,,No,No,32,Cash,Quarterly
2205,20,Male,Jeans,Clothing,41,,S,Lavender,Winter,3.4,No,ecocash,,No,No,6,Debit Card,Monthly
2206,46,Male,Sweater,Clothing,68,,XL,Red,Fall,2.7,No,ecocash,,No,No,27,laybye,Weekly
2207,46,Male,Sandals,Footwear,51,,L,Green,Spring,2.6,No,ecocash,,No,No,25,Bank Transfer,Fortnightly
2208,69,Male,Handbag,Accessories,38,,M,Gray,Fall,2.9,No,Debit Card,,No,No,11,Credit Card,Annually
2209,28,Male,Scarf,Accessories,46,,XL,Violet,Summer,2.7,No,Debit Card,,No,No,23,laybye,Monthly
2210,42,Male,Sandals,Footwear,20,,XL,Beige,Summer,4.5,No,Credit Card,,No,No,44,Bank Transfer,Quarterly
2211,30,Male,Sunglasses,Accessories,25,,M,Orange,Summer,3.1,No,ecocash,,No,No,35,laybye,Fortnightly
2212,50,Male,Sweater,Clothing,89,,L,Purple,Winter,3.2,No,ecocash,,No,No,45,Debit Card,Every 3 Months
2213,59,Male,Pants,Clothing,77,,M,Brown,Winter,3.3,No,ecocash,,No,No,22,Bank Transfer,Quarterly
2214,54,Male,Hat,Accessories,94,,M,Maroon,Fall,2.9,No,Credit Card,,No,No,18,Debit Card,Quarterly
2215,50,Male,Belt,Accessories,100,,L,Gold,Fall,4.1,No,Cash,,No,No,20,Debit Card,Weekly
2216,25,Male,Sandals,Footwear,96,,M,Indigo,Winter,2.7,No,Debit Card,,No,No,28,Credit Card,Fortnightly
2217,41,Male,Pants,Clothing,36,,XL,Silver,Winter,4,No,Credit Card,,No,No,15,laybye,Bi-Weekly
2218,35,Male,Jewelry,Accessories,27,,XL,Red,Fall,2.6,No,Bank Transfer,,No,No,42,Bank Transfer,Fortnightly
2219,67,Male,Sunglasses,Accessories,67,,M,Magenta,Winter,3.5,No,Cash,,No,No,20,Debit Card,Quarterly
2220,33,Male,Blouse,Clothing,91,,S,Purple,Fall,2.8,No,ecocash,,No,No,16,Bank Transfer,Fortnightly
2221,19,Male,Belt,Accessories,62,,XL,Beige,Fall,4.5,No,Cash,,No,No,47,Cash,Annually
2222,25,Male,Shorts,Clothing,88,,XL,White,Fall,3,No,Debit Card,,No,No,34,Credit Card,Annually
2223,32,Male,Pants,Clothing,66,,M,Teal,Summer,4.4,No,ecocash,,No,No,30,Credit Card,Weekly
2224,30,Male,Sandals,Footwear,65,,M,Gray,Fall,4.7,No,Credit Card,,No,No,5,laybye,Quarterly
2225,18,Male,Gloves,Accessories,25,,L,Charcoal,Winter,4.3,No,Credit Card,,No,No,38,Cash,Quarterly
2226,38,Male,Belt,Accessories,64,,S,Olive,Spring,4.8,No,Credit Card,,No,No,18,Credit Card,Annually
2227,22,Male,Shirt,Clothing,72,,L,Blue,Spring,4.8,No,Credit Card,,No,No,28,Cash,Annually
2228,40,Male,Scarf,Accessories,74,,S,Gray,Summer,4.4,No,ecocash,,No,No,42,Credit Card,Fortnightly
2229,54,Male,Gloves,Accessories,50,,M,Green,Fall,3.7,No,Debit Card,,No,No,5,Credit Card,Weekly
2230,70,Male,Pants,Clothing,97,,M,Silver,Fall,3.9,No,Bank Transfer,,No,No,50,laybye,Monthly
2231,52,Male,Sneakers,Footwear,36,,S,Teal,Spring,3.8,No,Debit Card,,No,No,33,laybye,Fortnightly
2232,34,Male,Jacket,Outerwear,49,,M,Beige,Fall,4.1,No,Cash,,No,No,1,Credit Card,Weekly
2233,65,Male,Shoes,Footwear,64,,L,Lavender,Spring,4,No,Bank Transfer,,No,No,14,Cash,Fortnightly
2234,38,Male,Blouse,Clothing,31,,XL,Gray,Summer,4.5,No,Credit Card,,No,No,48,Credit Card,Monthly
2235,35,Male,Boots,Footwear,66,,S,Yellow,Winter,4,No,Cash,,No,No,26,Cash,Weekly
2236,40,Male,Socks,Clothing,82,,M,Gray,Spring,4.5,No,Credit Card,,No,No,44,Credit Card,Annually
2237,23,Male,T-shirt,Clothing,88,,M,Yellow,Winter,2.7,No,ecocash,,No,No,18,Debit Card,Fortnightly
2238,45,Male,Sandals,Footwear,34,,S,Black,Summer,3.8,No,Bank Transfer,,No,No,31,laybye,Every 3 Months
2239,40,Male,Sneakers,Footwear,84,,L,Beige,Winter,3.8,No,Credit Card,,No,No,18,Debit Card,Weekly
2240,42,Male,Jewelry,Accessories,96,,L,Indigo,Summer,3.8,No,Bank Transfer,,No,No,41,Credit Card,Every 3 Months
2241,57,Male,Sandals,Footwear,71,,L,Green,Winter,4.3,No,Credit Card,,No,No,18,Debit Card,Every 3 Months
2242,18,Male,Jacket,Outerwear,77,,M,Purple,Summer,3.5,No,Bank Transfer,,No,No,3,Bank Transfer,Bi-Weekly
2243,18,Male,Skirt,Clothing,66,,M,Orange,Spring,3.8,No,ecocash,,No,No,5,Credit Card,Bi-Weekly
2244,56,Male,Shirt,Clothing,21,,M,Teal,Winter,3.7,No,Cash,,No,No,13,Debit Card,Annually
2245,35,Male,Shorts,Clothing,37,,M,Gold,Summer,4.8,No,Credit Card,,No,No,22,laybye,Annually
2246,49,Male,Socks,Clothing,90,,L,Gray,Fall,4.9,No,ecocash,,No,No,45,laybye,Fortnightly
2247,49,Male,Jacket,Outerwear,96,,M,Cyan,Fall,4.3,No,Cash,,No,No,39,laybye,Every 3 Months
2248,34,Male,Jewelry,Accessories,37,,L,Teal,Summer,4.4,No,ecocash,,No,No,18,laybye,Annually
2249,63,Male,T-shirt,Clothing,66,,M,Violet,Winter,3.4,No,Cash,,No,No,19,laybye,Fortnightly
2250,42,Male,Gloves,Accessories,45,,XL,Indigo,Spring,4.3,No,Bank Transfer,,No,No,29,Debit Card,Weekly
2251,41,Male,Shoes,Footwear,89,,L,Pink,Summer,4.6,No,laybye,,No,No,19,Credit Card,Weekly
2252,26,Male,Shoes,Footwear,94,,L,Gold,Fall,3.8,No,laybye,,No,No,22,Debit Card,Monthly
2253,48,Male,Shoes,Footwear,96,,S,Maroon,Summer,3.9,No,laybye,,No,No,21,Bank Transfer,Annually
2254,62,Male,Hoodie,Clothing,31,,M,Brown,Spring,2.6,No,Credit Card,,No,No,22,laybye,Monthly
2255,24,Male,Belt,Accessories,79,,M,Gold,Winter,4.2,No,laybye,,No,No,44,laybye,Every 3 Months
2256,48,Male,Coat,Outerwear,39,,L,Teal,Spring,4.6,No,laybye,,No,No,42,Bank Transfer,Quarterly
2257,31,Male,Blouse,Clothing,22,,M,Turquoise,Fall,5,No,Debit Card,,No,No,33,Credit Card,Quarterly
2258,41,Male,Skirt,Clothing,32,,L,Olive,Fall,4.2,No,laybye,,No,No,6,Bank Transfer,Annually
2259,24,Male,T-shirt,Clothing,71,,L,Cyan,Winter,4.3,No,Bank Transfer,,No,No,44,Credit Card,Every 3 Months
2260,60,Male,Jeans,Clothing,96,,XL,Beige,Spring,3.3,No,laybye,,No,No,24,Cash,Annually
2261,38,Male,Scarf,Accessories,82,,M,Blue,Fall,4.9,No,laybye,,No,No,16,laybye,Quarterly
2262,58,Male,Backpack,Accessories,76,,L,Gold,Spring,4.4,No,Cash,,No,No,12,Bank Transfer,Fortnightly
2263,53,Male,Backpack,Accessories,22,,M,Green,Winter,3.1,No,laybye,,No,No,50,laybye,Monthly
2264,44,Male,Scarf,Accessories,40,,XL,Green,Winter,3.5,No,laybye,,No,No,42,Cash,Quarterly
2265,51,Male,Hat,Accessories,92,,M,Turquoise,Summer,3.9,No,Bank Transfer,,No,No,50,laybye,Monthly
2266,36,Male,Coat,Outerwear,94,,XL,Yellow,Fall,3.9,No,Bank Transfer,,No,No,10,laybye,Quarterly
2267,20,Male,Dress,Clothing,44,,M,Yellow,Fall,4.3,No,Bank Transfer,,No,No,32,Debit Card,Weekly
2268,32,Male,Gloves,Accessories,49,,S,Blue,Spring,3.8,No,laybye,,No,No,37,laybye,Weekly
2269,66,Male,Sweater,Clothing,26,,L,Charcoal,Spring,2.7,No,Credit Card,,No,No,15,Bank Transfer,Monthly
2270,49,Male,Skirt,Clothing,38,,M,Yellow,Fall,4.4,No,Credit Card,,No,No,27,Credit Card,Annually
2271,27,Male,Blouse,Clothing,72,,L,Purple,Spring,3.5,No,Debit Card,,No,No,7,laybye,Weekly
2272,29,Male,Dress,Clothing,99,,M,Green,Summer,3.4,No,Cash,,No,No,49,laybye,Quarterly
2273,29,Male,Jacket,Outerwear,38,,L,Charcoal,Spring,4,No,laybye,,No,No,44,laybye,Monthly
2274,55,Male,Coat,Outerwear,96,,L,Silver,Winter,4.8,No,Credit Card,,No,No,13,laybye,Bi-Weekly
2275,57,Male,Dress,Clothing,27,,L,Turquoise,Spring,4.5,No,Cash,,No,No,38,laybye,Fortnightly
2276,29,Male,Shorts,Clothing,24,,M,Gray,Winter,4.4,No,laybye,,No,No,10,Debit Card,Weekly
2277,31,Male,Jeans,Clothing,82,,L,Red,Summer,4.1,No,Bank Transfer,,No,No,25,Debit Card,Weekly
2278,25,Male,Hat,Accessories,56,,M,Beige,Summer,4.6,No,Bank Transfer,,No,No,18,Credit Card,Quarterly
2279,61,Male,Gloves,Accessories,25,,M,Maroon,Fall,3.8,No,Cash,,No,No,6,Cash,Every 3 Months
2280,53,Male,Sneakers,Footwear,67,,L,Indigo,Spring,2.9,No,Bank Transfer,,No,No,35,Bank Transfer,Quarterly
2281,22,Male,Shoes,Footwear,21,,M,Red,Summer,2.8,No,Bank Transfer,,No,No,31,Credit Card,Fortnightly
2282,28,Male,Hoodie,Clothing,27,,XL,Maroon,Summer,3,No,Bank Transfer,,No,No,41,Bank Transfer,Annually
2283,18,Male,Sneakers,Footwear,97,,S,Red,Fall,4.2,No,Debit Card,,No,No,8,Credit Card,Annually
2284,44,Male,Handbag,Accessories,45,,S,Black,Winter,4.1,No,Cash,,No,No,34,Credit Card,Fortnightly
2285,32,Male,Blouse,Clothing,63,,XL,Black,Fall,4.1,No,Cash,,No,No,20,laybye,Annually
2286,34,Male,Belt,Accessories,100,,L,Pink,Summer,4.6,No,Cash,,No,No,38,laybye,Every 3 Months
2287,67,Male,Socks,Clothing,38,,L,Blue,Spring,2.5,No,ecocash,,No,No,35,laybye,Quarterly
2288,66,Male,Blouse,Clothing,45,,L,Green,Summer,3,No,ecocash,,No,No,6,Debit Card,Annually
2289,28,Male,Jewelry,Accessories,91,,M,Orange,Fall,3.8,No,Credit Card,,No,No,50,laybye,Weekly
2290,70,Male,Shorts,Clothing,82,,M,Orange,Fall,4.1,No,ecocash,,No,No,47,laybye,Weekly
2291,37,Male,Boots,Footwear,48,,L,Magenta,Winter,3.3,No,ecocash,,No,No,23,laybye,Quarterly
2292,28,Male,Coat,Outerwear,30,,M,Indigo,Spring,5,No,ecocash,,No,No,13,Credit Card,Quarterly
2293,43,Male,T-shirt,Clothing,34,,S,Beige,Spring,3.8,No,Debit Card,,No,No,31,Debit Card,Monthly
2294,37,Male,Sweater,Clothing,68,,L,Green,Fall,3.3,No,ecocash,,No,No,16,Debit Card,Every 3 Months
2295,54,Male,Sunglasses,Accessories,95,,M,Red,Winter,5,No,ecocash,,No,No,40,Debit Card,Annually
2296,50,Male,Hat,Accessories,22,,L,Beige,Spring,2.9,No,Credit Card,,No,No,45,laybye,Quarterly
2297,46,Male,Gloves,Accessories,88,,M,Green,Fall,2.5,No,ecocash,,No,No,50,laybye,Every 3 Months
2298,60,Male,Socks,Clothing,83,,M,Orange,Summer,4.7,No,ecocash,,No,No,1,Bank Transfer,Quarterly
2299,40,Male,Handbag,Accessories,87,,L,Cyan,Spring,2.9,No,ecocash,,No,No,10,Cash,Every 3 Months
2300,64,Male,Coat,Outerwear,57,,M,Violet,Summer,3.7,No,Debit Card,,No,No,48,Credit Card,Every 3 Months
2301,18,Male,Coat,Outerwear,88,,XL,Lavender,Summer,4.4,No,ecocash,,No,No,38,Credit Card,Monthly
2302,37,Male,Pants,Clothing,20,,L,Turquoise,Winter,2.9,No,Debit Card,,No,No,21,Debit Card,Annually
2303,36,Male,Belt,Accessories,39,,L,Pink,Summer,3.6,No,Cash,,No,No,38,laybye,Monthly
2304,51,Male,Sunglasses,Accessories,71,,S,Beige,Spring,4.8,No,Bank Transfer,,No,No,31,Credit Card,Fortnightly
2305,26,Male,Hoodie,Clothing,73,,L,Silver,Winter,4.7,No,Bank Transfer,,No,No,9,Debit Card,Fortnightly
2306,68,Male,Handbag,Accessories,63,,M,Gold,Summer,2.6,No,Cash,,No,No,47,Cash,Weekly
2307,27,Male,Gloves,Accessories,78,,L,Silver,Winter,3.4,No,Cash,,No,No,8,Cash,Bi-Weekly
2308,28,Male,Skirt,Clothing,96,,L,Green,Fall,3.5,No,Bank Transfer,,No,No,30,Debit Card,Annually
2309,49,Male,Sunglasses,Accessories,81,,M,Teal,Winter,3.4,No,Bank Transfer,,No,No,22,Bank Transfer,Quarterly
2310,70,Male,Dress,Clothing,95,,S,Gold,Fall,5,No,Cash,,No,No,3,Bank Transfer,Quarterly
2311,30,Male,Gloves,Accessories,68,,M,Cyan,Spring,4.6,No,Credit Card,,No,No,15,laybye,Monthly
2312,27,Male,Sneakers,Footwear,28,,L,Gold,Spring,4.8,No,ecocash,,No,No,10,Bank Transfer,Every 3 Months
2313,19,Male,T-shirt,Clothing,30,,L,Violet,Summer,3.7,No,ecocash,,No,No,19,Cash,Every 3 Months
2314,64,Male,Dress,Clothing,31,,M,Black,Summer,4.7,No,ecocash,,No,No,36,Bank Transfer,Fortnightly
2315,42,Male,Handbag,Accessories,95,,XL,Brown,Winter,4.4,No,ecocash,,No,No,12,Bank Transfer,Every 3 Months
2316,69,Male,Socks,Clothing,79,,M,Indigo,Winter,3.5,No,Cash,,No,No,49,Debit Card,Quarterly
2317,28,Male,Sneakers,Footwear,39,,L,Yellow,Winter,3.8,No,Credit Card,,No,No,7,Debit Card,Annually
2318,47,Male,Jacket,Outerwear,34,,M,Purple,Summer,4.7,No,Debit Card,,No,No,28,Bank Transfer,Monthly
2319,69,Male,Hoodie,Clothing,28,,L,White,Spring,3.1,No,ecocash,,No,No,30,Credit Card,Annually
2320,56,Male,Sandals,Footwear,38,,XL,Turquoise,Winter,5,No,Debit Card,,No,No,29,PayPal,Monthly
2321,28,Male,Shoes,Footwear,55,,M,Olive,Spring,3.7,No,Credit Card,,No,No,9,Debit Card,Every 3 Months
2322,50,Male,Sandals,Footwear,31,,M,Beige,Winter,3,No,ecocash,,No,No,27,Debit Card,Fortnightly
2323,39,Male,Coat,Outerwear,84,,S,Lavender,Spring,4.5,No,Cash,,No,No,21,Venmo,Fortnightly
2324,35,Male,Gloves,Accessories,93,,L,White,Winter,4.7,No,Bank Transfer,,No,No,36,Credit Card,Monthly
2325,59,Male,Coat,Outerwear,28,,L,Brown,Winter,3.5,No,Debit Card,,No,No,19,Debit Card,Annually
2326,44,Male,Boots,Footwear,55,,M,Charcoal,Summer,4.4,No,Debit Card,,No,No,47,Cash,Weekly
2327,66,Male,Skirt,Clothing,63,,L,Maroon,Winter,2.6,No,Cash,,No,No,38,Bank Transfer,Annually
2328,20,Male,Skirt,Clothing,94,,M,Red,Winter,4.2,No,Credit Card,,No,No,22,laybye,Bi-Weekly
2329,45,Male,Pants,Clothing,36,,M,Maroon,Fall,2.6,No,Credit Card,,No,No,29,laybye,Bi-Weekly
2330,49,Male,Hat,Accessories,97,,S,Teal,Spring,4.8,No,ecocash,,No,No,42,laybye,Annually
2331,60,Male,Backpack,Accessories,63,,L,Orange,Summer,2.9,No,ecocash,,No,No,47,laybye,Every 3 Months
2332,61,Male,Scarf,Accessories,77,,S,Olive,Spring,4.3,No,Credit Card,,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,Scarf,Accessories,53,,XL,Olive,Fall,2.6,No,Credit Card,,No,No,10,laybye,Monthly
2334,33,Male,Shirt,Clothing,77,,M,Beige,Spring,3.8,No,Cash,,No,No,1,laybye,Every 3 Months
2335,49,Male,Boots,Footwear,79,,L,Green,Summer,4.2,No,Credit Card,,No,No,7,Credit Card,Monthly
2336,31,Male,Coat,Outerwear,37,,M,Black,Summer,3.9,No,ecocash,,No,No,10,laybye,Fortnightly
2337,19,Male,Belt,Accessories,94,,M,Green,Winter,3.1,No,Cash,,No,No,11,Credit Card,Weekly
2338,39,Male,Boots,Footwear,76,,S,Violet,Fall,3.6,No,ecocash,,No,No,5,Cash,Annually
2339,66,Male,Sneakers,Footwear,68,,S,Silver,Fall,4,No,ecocash,,No,No,21,laybye,Quarterly
2340,25,Male,Shirt,Clothing,65,,L,Maroon,Spring,3.4,No,Cash,,No,No,24,Bank Transfer,Quarterly
2341,63,Male,Blouse,Clothing,24,,M,Cyan,Summer,2.6,No,ecocash,,No,No,37,Credit Card,Fortnightly
2342,56,Male,Jacket,Outerwear,31,,L,Teal,Summer,4.5,No,Cash,,No,No,22,laybye,Every 3 Months
2343,20,Male,Skirt,Clothing,89,,M,Olive,Fall,4.9,No,Credit Card,,No,No,16,Debit Card,Fortnightly
2344,58,Male,Socks,Clothing,49,,M,Red,Summer,4.4,No,ecocash,,No,No,44,laybye,Monthly
2345,34,Male,Sandals,Footwear,92,,XL,Lavender,Fall,3.5,No,Credit Card,,No,No,14,laybye,Bi-Weekly
2346,28,Male,T-shirt,Clothing,32,,S,Orange,Winter,3.3,No,Bank Transfer,,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,Jacket,Outerwear,67,,L,Brown,Winter,3.1,No,Bank Transfer,,No,No,46,Debit Card,Fortnightly
2348,37,Male,Belt,Accessories,64,,S,Gray,Fall,4.2,No,Credit Card,,No,No,46,Cash,Every 3 Months
2349,54,Male,Shoes,Footwear,84,,M,Orange,Spring,4.9,No,laybye,,No,No,16,laybye,Every 3 Months
2350,65,Male,Blouse,Clothing,34,,M,Orange,Fall,3.9,No,laybye,,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Shoes,Footwear,26,,M,Turquoise,Winter,4.2,No,Bank Transfer,,No,No,21,Cash,Annually
2352,38,Male,Sweater,Clothing,50,,S,Cyan,Fall,4.9,No,Credit Card,,No,No,25,laybye,Bi-Weekly
2353,70,Male,Boots,Footwear,46,,M,Yellow,Fall,2.8,No,Credit Card,,No,No,25,Bank Transfer,Quarterly
2354,56,Male,Handbag,Accessories,71,,M,White,Fall,4.1,No,Credit Card,,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Blouse,Clothing,78,,M,Blue,Summer,4.8,No,Cash,,No,No,27,laybye,Monthly
2356,22,Male,Skirt,Clothing,35,,S,Purple,Winter,4.1,No,laybye,,No,No,12,Cash,Monthly
2357,57,Male,Backpack,Accessories,58,,M,Gray,Summer,3,No,Bank Transfer,,No,No,27,Debit Card,Quarterly
2358,53,Male,Shirt,Clothing,67,,L,Cyan,Fall,4.2,No,Bank Transfer,,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Sweater,Clothing,93,,L,Pink,Spring,3.8,No,Bank Transfer,,No,No,38,Credit Card,Quarterly
2360,19,Male,Scarf,Accessories,81,,S,Gold,Spring,3.3,No,laybye,,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,Handbag,Accessories,80,,L,Silver,Fall,4.7,No,Debit Card,,No,No,27,laybye,Every 3 Months
